ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
92078,92078,43252975.0,318960.0,+33.1170652,-117.1808072,CA,California,06,22475.0,CA_92078,zip code,2.0,38087.0,92078,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN MARCOS, CA",SAN MARCOS,607392078.0,17472.0,"San Marcos, CA",,,CA_92078,Complete data,True,True,True
92081,92081,23128139.0,0.0,+33.1645491,-117.2405496,CA,California,06,21413.0,CA_92081,zip code,2.0,38089.0,92081,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"VISTA, CA",VISTA,607392081.0,20583.0,"Vista, CA",,,CA_92081,Complete data,True,True,True
92082,92082,325634508.0,0.0,+33.2518281,-117.0027941,CA,California,06,22479.0,CA_92082,zip code,2.0,38090.0,92082,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"VALLEY CENTER, CA",VALLEY CENTER,607392082.0,26631.0,"Valley Center, CA",,,CA_92082,Complete data,True,True,True
92083,92083,14368941.0,0.0,+33.1980841,-117.2483642,CA,California,06,22389.0,CA_92083,zip code,2.0,38091.0,92083,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"VISTA, CA",VISTA,607392083.0,20583.0,"Vista, CA",,,CA_92083,Complete data,True,True,True
92084,92084,73404467.0,49689.0,+33.2272828,-117.2000848,CA,California,06,21414.0,CA_92084,zip code,2.0,38092.0,92084,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"VISTA, CA",VISTA,607392084.0,20583.0,"Vista, CA",,,CA_92084,Complete data,True,True,True
92086,92086,573294919.0,1160392.0,+33.3139983,-116.6295365,CA,California,06,21851.0,CA_92086,zip code,2.0,38094.0,92086,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"WARNER SPRINGS, CA",WARNER SPRINGS,607392086.0,28683.0,"Warner Springs, CA",,,CA_92086,Complete data,True,True,True
92091,92091,3341813.0,0.0,+33.0523890,-117.1828166,CA,California,06,21760.0,CA_92091,zip code,2.0,38097.0,92091,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"RANCHO SANTA FE, CA",RANCHO SANTA FE,607392091.0,25161.0,"Rancho Santa Fe, CA",,,CA_92091,Complete data,True,True,True
92092,92092,345317.0,0.0,+32.8755447,-117.2361440,CA,California,06,22331.0,CA_92092,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92093,92093,2302505.0,0.0,+32.8821184,-117.2370825,CA,California,06,21379.0,CA_92093,zip code,2.0,38099.0,92093,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"LA JOLLA, CA",LA JOLLA,607392093.0,,,,,CA_92093,Complete data,True,True,True
92096,92096,845753.0,0.0,+33.1281557,-117.1561943,CA,California,06,21974.0,CA_92096,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92101,92101,13950468.0,14646757.0,+32.7178067,-117.1720862,CA,California,06,22119.0,CA_92101,zip code,2.0,38101.0,92101,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392101.0,16904.0,"San Diego, CA",,,CA_92101,Complete data,True,True,True
92102,92102,11630850.0,0.0,+32.7159810,-117.1174946,CA,California,06,22928.0,CA_92102,zip code,2.0,38102.0,92102,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392102.0,16904.0,"San Diego, CA",,,CA_92102,Complete data,True,True,True
92103,92103,9543553.0,0.0,+32.7478157,-117.1673324,CA,California,06,22067.0,CA_92103,zip code,2.0,38103.0,92103,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392103.0,16904.0,"San Diego, CA",,,CA_92103,Complete data,True,True,True
92104,92104,9568841.0,0.0,+32.7419328,-117.1278140,CA,California,06,22086.0,CA_92104,zip code,2.0,38104.0,92104,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392104.0,16904.0,"San Diego, CA",,,CA_92104,Complete data,True,True,True
92105,92105,14906859.0,54358.0,+32.7404044,-117.0898680,CA,California,06,21513.0,CA_92105,zip code,2.0,38105.0,92105,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392105.0,16904.0,"San Diego, CA",,,CA_92105,Complete data,True,True,True
92106,92106,14669802.0,2465516.0,+32.7098847,-117.2378575,CA,California,06,21668.0,CA_92106,zip code,2.0,38106.0,92106,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392106.0,16904.0,"San Diego, CA",,,CA_92106,Complete data,True,True,True
92107,92107,7832865.0,1191976.0,+32.7390553,-117.2454042,CA,California,06,22259.0,CA_92107,zip code,2.0,38107.0,92107,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392107.0,16904.0,"San Diego, CA",,,CA_92107,Complete data,True,True,True
92108,92108,11417126.0,45205.0,+32.7739826,-117.1427063,CA,California,06,21506.0,CA_92108,zip code,2.0,38108.0,92108,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392108.0,16904.0,"San Diego, CA",,,CA_92108,Complete data,True,True,True
92109,92109,19707152.0,11114025.0,+32.7867719,-117.2342066,CA,California,06,21663.0,CA_92109,zip code,2.0,38109.0,92109,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392109.0,16904.0,"San Diego, CA",,,CA_92109,Complete data,True,True,True
92110,92110,12967672.0,216448.0,+32.7652442,-117.2003912,CA,California,06,21468.0,CA_92110,zip code,2.0,38110.0,92110,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392110.0,16904.0,"San Diego, CA",,,CA_92110,Complete data,True,True,True
92111,92111,21959482.0,0.0,+32.8064823,-117.1689655,CA,California,06,21693.0,CA_92111,zip code,2.0,38111.0,92111,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392111.0,16904.0,"San Diego, CA",,,CA_92111,Complete data,True,True,True
92113,92113,11682145.0,1778721.0,+32.6946370,-117.1197565,CA,California,06,21558.0,CA_92113,zip code,2.0,38113.0,92113,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392113.0,16904.0,"San Diego, CA",,,CA_92113,Complete data,True,True,True
92114,92114,21466478.0,0.0,+32.7077510,-117.0552967,CA,California,06,21675.0,CA_92114,zip code,2.0,38114.0,92114,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392114.0,16904.0,"San Diego, CA",,,CA_92114,Complete data,True,True,True
