ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
79118,79118,412735912.0,9847088.0,+35.1063668,-101.7399112,TX,Texas,48,25185.0,TX_79118,zip code,2.0,34326.0,79118,Texas,TX,"Amarillo, TX",11100.0,48381.0,"Randall County, TX",2830.0,county,"AMARILLO, TX",AMARILLO,4838179118.0,779.0,"Amarillo, TX",,,TX_79118,Complete data,True,True,True
79119,79119,257701108.0,4200263.0,+35.1090836,-102.0178871,TX,Texas,48,26551.0,TX_79119,zip code,2.0,34327.0,79119,Texas,TX,"Amarillo, TX",11100.0,48381.0,"Randall County, TX",2830.0,county,"AMARILLO, TX",AMARILLO,4838179119.0,779.0,"Amarillo, TX",,,TX_79119,Complete data,True,True,True
79121,79121,4540247.0,0.0,+35.1744609,-101.9292193,TX,Texas,48,26039.0,TX_79121,zip code,2.0,34329.0,79121,Texas,TX,"Amarillo, TX",11100.0,48381.0,"Randall County, TX",2830.0,county,"AMARILLO, TX",AMARILLO,4838179121.0,779.0,"Amarillo, TX",,,TX_79121,Complete data,True,True,True
79124,79124,469187714.0,907483.0,+35.2593241,-102.0474441,TX,Texas,48,25195.0,TX_79124,zip code,2.0,34330.0,79124,Texas,TX,"Amarillo, TX",11100.0,48375.0,"Potter County, TX",2827.0,county,"AMARILLO, TX",AMARILLO,4837579124.0,779.0,"Amarillo, TX",,,TX_79124,Complete data,True,True,True
79201,79201,2267651754.0,51721809.0,+34.4047178,-100.3411464,TX,Texas,48,25352.0,TX_79201,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79220,79220,301569910.0,436111.0,+33.7669584,-100.7643188,TX,Texas,48,26527.0,TX_79220,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79223,79223,43585248.0,0.0,+34.2316692,-100.4808729,TX,Texas,48,26993.0,TX_79223,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79225,79225,449302983.0,448506.0,+34.2496343,-099.5074665,TX,Texas,48,26529.0,TX_79225,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79226,79226,2114560880.0,16490770.0,+34.9183363,-100.9970867,TX,Texas,48,25764.0,TX_79226,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79227,79227,2014501073.0,16782628.0,+33.8716032,-099.7473064,TX,Texas,48,25414.0,TX_79227,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79229,79229,547148760.0,2024232.0,+33.6669270,-100.7442621,TX,Texas,48,26747.0,TX_79229,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79230,79230,187982338.0,249392.0,+34.7101221,-100.0535833,TX,Texas,48,26117.0,TX_79230,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79231,79231,27750883.0,0.0,+33.9416371,-101.0658428,TX,Texas,48,26611.0,TX_79231,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79233,79233,193465787.0,5214280.0,+34.4984756,-100.4941366,TX,Texas,48,27079.0,TX_79233,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79234,79234,378932123.0,52738.0,+34.2169983,-100.9264340,TX,Texas,48,26788.0,TX_79234,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79235,79235,1291262026.0,334875.0,+33.9421424,-101.2634904,TX,Texas,48,25789.0,TX_79235,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79236,79236,638599132.0,1542252.0,+33.6031670,-100.2997600,TX,Texas,48,25353.0,TX_79236,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79237,79237,527148731.0,1246378.0,+34.8579523,-100.6733638,TX,Texas,48,26599.0,TX_79237,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79239,79239,485549895.0,20387467.0,+34.6556227,-100.7638926,TX,Texas,48,26263.0,TX_79239,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79240,79240,22251940.0,336377.0,+34.8839367,-100.7606639,TX,Texas,48,27060.0,TX_79240,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79241,79241,978785255.0,594702.0,+34.1796330,-101.3878128,TX,Texas,48,25651.0,TX_79241,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79243,79243,166823827.0,135065.0,+33.7677311,-101.0253260,TX,Texas,48,25439.0,TX_79243,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79244,79244,578886648.0,369230.0,+34.0578993,-100.7931519,TX,Texas,48,25350.0,TX_79244,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79245,79245,732497936.0,9447523.0,+34.6809653,-100.4764963,TX,Texas,48,25611.0,TX_79245,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79247,79247,48537516.0,0.0,+34.3968830,-099.3807027,TX,Texas,48,25531.0,TX_79247,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79248,79248,2161733503.0,4566581.0,+33.9430938,-100.2236905,TX,Texas,48,25447.0,TX_79248,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79250,79250,417959485.0,257601.0,+33.8942814,-101.5985416,TX,Texas,48,25532.0,TX_79250,zip code,2.0,34363.0,79250,Texas,TX,"Plainview, TX",38380.0,48189.0,"Hale County, TX",2734.0,county,"PETERSBURG, TX",PETERSBURG,4818979250.0,14756.0,"Petersburg, TX",,,TX_79250,Complete data,True,True,True
79251,79251,160205732.0,50597.0,+34.9434213,-100.4515655,TX,Texas,48,26549.0,TX_79251,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79252,79252,1370301301.0,4103517.0,+34.3066737,-099.7974276,TX,Texas,48,26867.0,TX_79252,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79255,79255,438953494.0,880056.0,+34.3499135,-101.0507618,TX,Texas,48,26799.0,TX_79255,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79256,79256,630283092.0,195380.0,+33.8819747,-100.8311499,TX,Texas,48,25786.0,TX_79256,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79257,79257,987276583.0,1393543.0,+34.4469314,-101.2988737,TX,Texas,48,25884.0,TX_79257,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79258,79258,48035909.0,0.0,+34.2434110,-101.2964340,TX,Texas,48,25146.0,TX_79258,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79259,79259,144811873.0,780467.0,+34.3583026,-100.4544342,TX,Texas,48,26900.0,TX_79259,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79261,79261,439274112.0,5589091.0,+34.4497987,-100.8728841,TX,Texas,48,25661.0,TX_79261,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79311,79311,497578695.0,504839.0,+33.8578820,-101.8815383,TX,Texas,48,26371.0,TX_79311,zip code,2.0,34372.0,79311,Texas,TX,"Plainview, TX",38380.0,48189.0,"Hale County, TX",2734.0,county,"ABERNATHY, TX",ABERNATHY,4818979311.0,24.0,"Abernathy, TX",,,TX_79311,Complete data,True,True,True
79312,79312,275935683.0,64975.0,+34.0229543,-102.3072593,TX,Texas,48,25893.0,TX_79312,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79313,79313,377583198.0,0.0,+33.8125600,-102.1609189,TX,Texas,48,25357.0,TX_79313,zip code,2.0,34374.0,79313,Texas,TX,"Levelland, TX",30220.0,48219.0,"Hockley County, TX",2749.0,county,"ANTON, TX",ANTON,4821979313.0,955.0,"Anton, TX",,,TX_79313,Complete data,True,True,True
79314,79314,38178251.0,0.0,+33.6301777,-103.0304704,TX,Texas,48,25782.0,TX_79314,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79316,79316,1217557580.0,2228427.0,+33.1341415,-102.3048004,TX,Texas,48,25594.0,TX_79316,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79322,79322,674473801.0,25466.0,+33.6612548,-101.2092308,TX,Texas,48,26893.0,TX_79322,zip code,2.0,34378.0,79322,Texas,TX,"Lubbock, TX",31180.0,48107.0,"Crosby County, TX",2693.0,county,"CROSBYTON, TX",CROSBYTON,4810779322.0,4600.0,"Crosbyton, TX",,,TX_79322,Complete data,True,True,True
79323,79323,496231867.0,34329.0,+32.9330538,-102.9045562,TX,Texas,48,26881.0,TX_79323,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79324,79324,130138360.0,0.0,+33.8876074,-102.7353847,TX,Texas,48,26932.0,TX_79324,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79325,79325,464979855.0,1857478.0,+34.4142940,-102.9342733,TX,Texas,48,26182.0,TX_79325,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79326,79326,53638041.0,0.0,+34.0991236,-102.2143208,TX,Texas,48,25784.0,TX_79326,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79329,79329,215323026.0,999517.0,+33.7164474,-101.6916543,TX,Texas,48,26694.0,TX_79329,zip code,2.0,34383.0,79329,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"IDALOU, TX",IDALOU,4830379329.0,9097.0,"Idalou, TX",,,TX_79329,Complete data,True,True,True
79330,79330,449714290.0,3525664.0,+33.0181779,-101.2620856,TX,Texas,48,25229.0,TX_79330,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79331,79331,2066466137.0,3383071.0,+32.6710953,-101.9726722,TX,Texas,48,25925.0,TX_79331,zip code,2.0,34385.0,79331,Texas,TX,"Lamesa, TX",29500.0,48115.0,"Dawson County, TX",2697.0,county,"LAMESA, TX",LAMESA,4811579331.0,10486.0,"Lamesa, TX",,,TX_79331,Complete data,True,True,True
79336,79336,1250533167.0,14789.0,+33.5997302,-102.4002299,TX,Texas,48,25361.0,TX_79336,zip code,2.0,34386.0,79336,Texas,TX,"Levelland, TX",30220.0,48219.0,"Hockley County, TX",2749.0,county,"LEVELLAND, TX",LEVELLAND,4821979336.0,10801.0,"Levelland, TX",,,TX_79336,Complete data,True,True,True
79339,79339,867257721.0,1612514.0,+33.8866281,-102.3548536,TX,Texas,48,25245.0,TX_79339,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79342,79342,269441603.0,0.0,+32.9031367,-102.3318826,TX,Texas,48,26791.0,TX_79342,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79343,79343,333146232.0,622148.0,+33.6457271,-101.5525782,TX,Texas,48,25755.0,TX_79343,zip code,2.0,34390.0,79343,Texas,TX,"Lubbock, TX",31180.0,48107.0,"Crosby County, TX",2693.0,county,"LORENZO, TX",LORENZO,4810779343.0,11211.0,"Lorenzo, TX",,,TX_79343,Complete data,True,True,True
79344,79344,7928693.0,0.0,+33.8567866,-103.0143154,TX,Texas,48,25751.0,TX_79344,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79345,79345,473605001.0,197163.0,+33.3375421,-102.3313498,TX,Texas,48,25235.0,TX_79345,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79346,79346,1247502983.0,229068.0,+33.6453036,-102.8258526,TX,Texas,48,25573.0,TX_79346,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79347,79347,1771609520.0,2851580.0,+34.1861803,-102.7979223,TX,Texas,48,25877.0,TX_79347,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79350,79350,6222819.0,51337.0,+33.7314520,-101.8258964,TX,Texas,48,25471.0,TX_79350,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
