ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
30815,30815,327965604.0,1292067.0,+33.2849273,-082.0722127,GA,Georgia,13,28784.0,GA_30815,zip code,2.0,12909.0,30815,Georgia,GA,"Augusta, GA",12260.0,13245.0,"Richmond County, GA",624.0,county,"HEPHZIBAH, GA",HEPHZIBAH,1324530815.0,9656.0,"Hephzibah, GA",,,GA_30815,Complete data,True,True,True
30816,30816,293672154.0,2089743.0,+33.1633791,-082.1762076,GA,Georgia,13,29248.0,GA_30816,zip code,2.0,12910.0,30816,Georgia,GA,"Augusta, GA",12260.0,13033.0,"Burke County, GA",520.0,county,"KEYSVILLE, GA",KEYSVILLE,1303330816.0,11038.0,"Keysville, GA",,,GA_30816,Complete data,True,True,True
30817,30817,495314215.0,100170818.0,+33.7783876,-082.4301940,GA,Georgia,13,29097.0,GA_30817,zip code,2.0,12911.0,30817,Georgia,GA,"Augusta, GA",12260.0,13181.0,"Lincoln County, GA",593.0,county,"LINCOLNTON, GA",LINCOLNTON,1318130817.0,11887.0,"Lincolnton, GA",,,GA_30817,Complete data,True,True,True
30818,30818,77926621.0,53544.0,+33.2695603,-082.3260809,GA,Georgia,13,28894.0,GA_30818,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
30820,30820,240356575.0,2125566.0,+33.2223592,-082.7245362,GA,Georgia,13,28756.0,GA_30820,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
30821,30821,287757196.0,1830480.0,+33.4921074,-082.7379943,GA,Georgia,13,29018.0,GA_30821,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
30822,30822,3007186.0,92501.0,+32.9192573,-081.9443532,GA,Georgia,13,29034.0,GA_30822,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
30823,30823,185771047.0,332141.0,+33.2220418,-082.4561425,GA,Georgia,13,28776.0,GA_30823,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
30824,30824,496398130.0,19950267.0,+33.5129533,-082.5148545,GA,Georgia,13,29291.0,GA_30824,zip code,2.0,12918.0,30824,Georgia,GA,"Augusta, GA",12260.0,13189.0,"McDuffie County, GA",597.0,county,"THOMSON, GA",THOMSON,1318930824.0,19311.0,"Thomson, GA",,,GA_30824,Complete data,True,True,True
30828,30828,348924485.0,3587003.0,+33.3680376,-082.6563124,GA,Georgia,13,29084.0,GA_30828,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
30830,30830,972546223.0,8456782.0,+33.0851109,-081.9786607,GA,Georgia,13,28806.0,GA_30830,zip code,2.0,12920.0,30830,Georgia,GA,"Augusta, GA",12260.0,13033.0,"Burke County, GA",520.0,county,"WAYNESBORO, GA",WAYNESBORO,1303330830.0,20278.0,"Waynesboro, GA",,,GA_30830,Complete data,True,True,True
30833,30833,184759069.0,208811.0,+33.1912503,-082.3531316,GA,Georgia,13,28973.0,GA_30833,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
30901,30901,45622979.0,2578777.0,+33.4372126,-081.9561564,GA,Georgia,13,29045.0,GA_30901,zip code,2.0,12922.0,30901,Georgia,GA,"Augusta, GA",12260.0,13245.0,"Richmond County, GA",624.0,county,"AUGUSTA, GA",AUGUSTA,1324530901.0,,,,,GA_30901,Complete data,True,True,True
30904,30904,28418062.0,1872303.0,+33.4782894,-082.0141016,GA,Georgia,13,29438.0,GA_30904,zip code,2.0,12924.0,30904,Georgia,GA,"Augusta, GA",12260.0,13245.0,"Richmond County, GA",624.0,county,"AUGUSTA, GA",AUGUSTA,1324530904.0,,,,,GA_30904,Complete data,True,True,True
30905,30905,47063807.0,237711.0,+33.4114945,-082.1491065,GA,Georgia,13,29135.0,GA_30905,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
30906,30906,224543368.0,3580472.0,+33.3467323,-081.9677030,GA,Georgia,13,29433.0,GA_30906,zip code,2.0,12926.0,30906,Georgia,GA,"Augusta, GA",12260.0,13245.0,"Richmond County, GA",624.0,county,"AUGUSTA, GA",AUGUSTA,1324530906.0,,,,,GA_30906,Complete data,True,True,True
30907,30907,62480358.0,2278340.0,+33.5237117,-082.0856651,GA,Georgia,13,28745.0,GA_30907,zip code,2.0,12927.0,30907,Georgia,GA,"Augusta, GA",12260.0,13073.0,"Columbia County, GA",539.0,county,"AUGUSTA, GA",AUGUSTA,1307330907.0,,,,,GA_30907,Complete data,True,True,True
30909,30909,66019459.0,235905.0,+33.4704807,-082.0830452,GA,Georgia,13,29063.0,GA_30909,zip code,2.0,12928.0,30909,Georgia,GA,"Augusta, GA",12260.0,13245.0,"Richmond County, GA",624.0,county,"AUGUSTA, GA",AUGUSTA,1324530909.0,,,,,GA_30909,Complete data,True,True,True
30912,30912,188111.0,0.0,+33.4702005,-081.9879173,GA,Georgia,13,29466.0,GA_30912,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31001,31001,450794738.0,7159884.0,+31.9762563,-083.3396650,GA,Georgia,13,28972.0,GA_31001,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31002,31002,330454831.0,4425294.0,+32.5540489,-082.5953220,GA,Georgia,13,28951.0,GA_31002,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31003,31003,4179861.0,0.0,+32.5968813,-083.2229276,GA,Georgia,13,28980.0,GA_31003,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
