ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
89138,89138,47128087.0,0.0,+36.2020930,-115.3649994,NV,Nevada,32,28682.0,NV_89138,zip code,2.0,37296.0,89138,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389138.0,10201.0,"Las Vegas, NV",,,NV_89138,Complete data,True,True,True
89139,89139,27794181.0,0.0,+36.0343236,-115.2111394,NV,Nevada,32,28656.0,NV_89139,zip code,2.0,37297.0,89139,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389139.0,10201.0,"Las Vegas, NV",,,NV_89139,Complete data,True,True,True
89141,89141,27246025.0,0.0,+35.9881471,-115.2074228,NV,Nevada,32,28706.0,NV_89141,zip code,2.0,37299.0,89141,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389141.0,10201.0,"Las Vegas, NV",,,NV_89141,Complete data,True,True,True
89142,89142,15521450.0,0.0,+36.1481130,-115.0310013,NV,Nevada,32,28628.0,NV_89142,zip code,2.0,37300.0,89142,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389142.0,10201.0,"Las Vegas, NV",,,NV_89142,Complete data,True,True,True
89143,89143,9083905.0,0.0,+36.3216925,-115.2928721,NV,Nevada,32,28566.0,NV_89143,zip code,2.0,37301.0,89143,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389143.0,10201.0,"Las Vegas, NV",,,NV_89143,Complete data,True,True,True
89144,89144,11547553.0,0.0,+36.1774885,-115.3194305,NV,Nevada,32,28565.0,NV_89144,zip code,2.0,37302.0,89144,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389144.0,10201.0,"Las Vegas, NV",,,NV_89144,Complete data,True,True,True
89145,89145,10987425.0,0.0,+36.1674928,-115.2762390,NV,Nevada,32,28679.0,NV_89145,zip code,2.0,37303.0,89145,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389145.0,10201.0,"Las Vegas, NV",,,NV_89145,Complete data,True,True,True
89146,89146,12435495.0,0.0,+36.1432502,-115.2267891,NV,Nevada,32,28653.0,NV_89146,zip code,2.0,37304.0,89146,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389146.0,10201.0,"Las Vegas, NV",,,NV_89146,Complete data,True,True,True
89147,89147,19049801.0,0.0,+36.1128916,-115.2798705,NV,Nevada,32,28676.0,NV_89147,zip code,2.0,37305.0,89147,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389147.0,10201.0,"Las Vegas, NV",,,NV_89147,Complete data,True,True,True
89148,89148,25167129.0,0.0,+36.0633546,-115.2967629,NV,Nevada,32,28683.0,NV_89148,zip code,2.0,37306.0,89148,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389148.0,10201.0,"Las Vegas, NV",,,NV_89148,Complete data,True,True,True
89149,89149,33743539.0,0.0,+36.2707961,-115.2946235,NV,Nevada,32,28718.0,NV_89149,zip code,2.0,37307.0,89149,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389149.0,10201.0,"Las Vegas, NV",,,NV_89149,Complete data,True,True,True
89156,89156,115643572.0,0.0,+36.1590324,-114.9817416,NV,Nevada,32,28593.0,NV_89156,zip code,2.0,37314.0,89156,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389156.0,10201.0,"Las Vegas, NV",,,NV_89156,Complete data,True,True,True
89158,89158,595964.0,0.0,+36.1047811,-115.1766210,NV,Nevada,32,28708.0,NV_89158,zip code,2.0,41974.0,89158,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389158.0,10201.0,"Las Vegas, NV",,,NV_89158,Complete data,True,True,True
89161,89161,383272962.0,15412.0,+36.0373903,-115.5082361,NV,Nevada,32,28703.0,NV_89161,zip code,2.0,37318.0,89161,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389161.0,10201.0,"Las Vegas, NV",,,NV_89161,Complete data,True,True,True
89166,89166,452823928.0,0.0,+36.3373114,-115.4685474,NV,Nevada,32,28629.0,NV_89166,zip code,2.0,37323.0,89166,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389166.0,10201.0,"Las Vegas, NV",,,NV_89166,Complete data,True,True,True
89169,89169,8930972.0,0.0,+36.1240889,-115.1418105,NV,Nevada,32,28603.0,NV_89169,zip code,2.0,37324.0,89169,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389169.0,10201.0,"Las Vegas, NV",,,NV_89169,Complete data,True,True,True
89178,89178,58488950.0,0.0,+35.9878269,-115.2953516,NV,Nevada,32,28610.0,NV_89178,zip code,2.0,37328.0,89178,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389178.0,10201.0,"Las Vegas, NV",,,NV_89178,Complete data,True,True,True
89179,89179,302798830.0,0.0,+35.8916053,-115.3279351,NV,Nevada,32,28632.0,NV_89179,zip code,2.0,37329.0,89179,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389179.0,10201.0,"Las Vegas, NV",,,NV_89179,Complete data,True,True,True
89183,89183,18135052.0,0.0,+35.9961941,-115.1579761,NV,Nevada,32,28655.0,NV_89183,zip code,2.0,37331.0,89183,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"LAS VEGAS, NV",LAS VEGAS,3200389183.0,10201.0,"Las Vegas, NV",,,NV_89183,Complete data,True,True,True
89191,89191,23841924.0,0.0,+36.2472825,-115.0041861,NV,Nevada,32,28553.0,NV_89191,zip code,2.0,37333.0,89191,Nevada,NV,"Las Vegas, NV",29820.0,32003.0,"Clark County, NV",1865.0,county,"NELLIS AFB, NV",NELLIS AFB,3200389191.0,24509.0,"Nellis AFB, NV",,,NV_89191,Complete data,True,True,True
89301,89301,5500011372.0,1999680.0,+39.5311336,-114.7674042,NV,Nevada,32,28590.0,NV_89301,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89310,89310,5441916230.0,499151.0,+39.4742044,-117.1402993,NV,Nevada,32,28602.0,NV_89310,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89311,89311,2056112323.0,306476.0,+39.2364988,-114.1406289,NV,Nevada,32,28582.0,NV_89311,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89314,89314,81568730.0,57666.0,+38.8626768,-115.6418022,NV,Nevada,32,28686.0,NV_89314,zip code,2.0,37340.0,89314,Nevada,NV,"Pahrump, NV",37220.0,32033.0,"White Pine County, NV",1879.0,county,"DUCKWATER, NV",DUCKWATER,3203389314.0,,,,,NV_89314,Complete data,True,True,True
89315,89315,6513892.0,0.0,+39.1854851,-114.8448669,NV,Nevada,32,28692.0,NV_89315,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89316,89316,4225453630.0,3151875.0,+39.6713443,-116.0136370,NV,Nevada,32,28650.0,NV_89316,zip code,2.0,37342.0,89316,Nevada,NV,"Elko, NV",21220.0,32011.0,"Eureka County, NV",1869.0,county,"EUREKA, NV",EUREKA,3201189316.0,32570.0,"Eureka, NV",,,NV_89316,Complete data,True,True,True
89317,89317,155393102.0,13689.0,+38.9045332,-115.0162768,NV,Nevada,32,28646.0,NV_89317,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89318,89318,94142082.0,928641.0,+39.4385879,-114.8172156,NV,Nevada,32,28583.0,NV_89318,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89319,89319,954197.0,0.0,+39.2791723,-114.9873420,NV,Nevada,32,28665.0,NV_89319,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89402,89402,687473.0,4142.0,+39.2304184,-120.0021740,NV,Nevada,32,28658.0,NV_89402,zip code,2.0,37346.0,89402,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"CRYSTAL BAY, NV",CRYSTAL BAY,3203189402.0,31163.0,"Crystal Bay, NV",,,NV_89402,Complete data,True,True,True
89403,89403,419452353.0,150605.0,+39.2270477,-119.4743459,NV,Nevada,32,28557.0,NV_89403,zip code,2.0,37347.0,89403,Nevada,NV,"Fernley, NV",22280.0,32019.0,"Lyon County, NV",1873.0,county,"DAYTON, NV",DAYTON,3201989403.0,22200.0,"Dayton, NV",,,NV_89403,Complete data,True,True,True
89404,89404,1104745513.0,7257873.0,+41.8416626,-118.8786579,NV,Nevada,32,28637.0,NV_89404,zip code,2.0,37348.0,89404,Nevada,NV,"Winnemucca, NV",49080.0,32013.0,"Humboldt County, NV",1870.0,county,"DENIO, NV",DENIO,3201389404.0,32294.0,"Denio, NV",,,NV_89404,Complete data,True,True,True
89405,89405,889892515.0,0.0,+40.4504643,-119.4692431,NV,Nevada,32,28567.0,NV_89405,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89406,89406,5161942749.0,61126240.0,+39.3589978,-117.9467645,NV,Nevada,32,28554.0,NV_89406,zip code,2.0,37350.0,89406,Nevada,NV,"Fallon, NV",21980.0,32001.0,"Churchill County, NV",1864.0,county,"FALLON, NV",FALLON,3200189406.0,6203.0,"Fallon, NV",,,NV_89406,Complete data,True,True,True
89408,89408,1202120843.0,26406724.0,+39.6708429,-119.0064086,NV,Nevada,32,28577.0,NV_89408,zip code,2.0,37352.0,89408,Nevada,NV,"Fernley, NV",22280.0,32019.0,"Lyon County, NV",1873.0,county,"FERNLEY, NV",FERNLEY,3201989408.0,6411.0,"Fernley, NV",,,NV_89408,Complete data,True,True,True
89409,89409,480407166.0,311237.0,+38.7264996,-117.9497132,NV,Nevada,32,28619.0,NV_89409,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89410,89410,598849699.0,4276849.0,+38.7831163,-119.5592897,NV,Nevada,32,28547.0,NV_89410,zip code,2.0,37354.0,89410,Nevada,NV,"Gardnerville Ranchos, NV",23820.0,32005.0,"Douglas County, NV",1866.0,county,"GARDNERVILLE, NV",GARDNERVILLE,3200589410.0,22803.0,"Gardnerville, NV",,,NV_89410,Complete data,True,True,True
89411,89411,55471422.0,0.0,+39.0183635,-119.8530376,NV,Nevada,32,28605.0,NV_89411,zip code,2.0,37355.0,89411,Nevada,NV,"Gardnerville Ranchos, NV",23820.0,32005.0,"Douglas County, NV",1866.0,county,"GENOA, NV",GENOA,3200589411.0,32734.0,"Genoa, NV",,,NV_89411,Complete data,True,True,True
89412,89412,7988694572.0,16049079.0,+41.1211626,-119.7049815,NV,Nevada,32,28591.0,NV_89412,zip code,2.0,37356.0,89412,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"GERLACH, NV",GERLACH,3203189412.0,31186.0,"Gerlach, NV",,,NV_89412,Complete data,True,True,True
89413,89413,40884852.0,1446996.0,+39.0734473,-119.9228569,NV,Nevada,32,28669.0,NV_89413,zip code,2.0,37357.0,89413,Nevada,NV,"Gardnerville Ranchos, NV",23820.0,32005.0,"Douglas County, NV",1866.0,county,"GLENBROOK, NV",GLENBROOK,3200589413.0,32766.0,"Glenbrook, NV",,,NV_89413,Complete data,True,True,True
89414,89414,1472006085.0,8231619.0,+41.0610540,-117.2206291,NV,Nevada,32,28687.0,NV_89414,zip code,2.0,37358.0,89414,Nevada,NV,"Winnemucca, NV",49080.0,32013.0,"Humboldt County, NV",1870.0,county,"GOLCONDA, NV",GOLCONDA,3201389414.0,32797.0,"Golconda, NV",,,NV_89414,Complete data,True,True,True
89415,89415,980158798.0,171679.0,+38.5171927,-118.7887410,NV,Nevada,32,28626.0,NV_89415,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89418,89418,655828021.0,18422525.0,+40.5744120,-118.0414811,NV,Nevada,32,28596.0,NV_89418,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89419,89419,1069185069.0,193309.0,+40.3428850,-118.2876988,NV,Nevada,32,28570.0,NV_89419,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89420,89420,7773849.0,0.0,+38.5080385,-118.1805271,NV,Nevada,32,28667.0,NV_89420,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89422,89422,586306372.0,1081360.0,+38.4303628,-118.1806233,NV,Nevada,32,28647.0,NV_89422,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89423,89423,193910630.0,669600.0,+38.9971348,-119.7353339,NV,Nevada,32,28598.0,NV_89423,zip code,2.0,37365.0,89423,Nevada,NV,"Gardnerville Ranchos, NV",23820.0,32005.0,"Douglas County, NV",1866.0,county,"MINDEN, NV",MINDEN,3200589423.0,24250.0,"Minden, NV",,,NV_89423,Complete data,True,True,True
89424,89424,1427613132.0,28336590.0,+40.1083093,-119.4482147,NV,Nevada,32,28611.0,NV_89424,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89425,89425,1649078033.0,1152.0,+41.6583032,-117.8815921,NV,Nevada,32,28618.0,NV_89425,zip code,2.0,37367.0,89425,Nevada,NV,"Winnemucca, NV",49080.0,32013.0,"Humboldt County, NV",1870.0,county,"OROVADA, NV",OROVADA,3201389425.0,34055.0,"Orovada, NV",,,NV_89425,Complete data,True,True,True
89426,89426,429102092.0,142344.0,+41.4775692,-117.6173399,NV,Nevada,32,28645.0,NV_89426,zip code,2.0,37368.0,89426,Nevada,NV,"Winnemucca, NV",49080.0,32013.0,"Humboldt County, NV",1870.0,county,"PARADISE VALLEY, NV",PARADISE VALLEY,3201389426.0,34159.0,"Paradise Valley, NV",,,NV_89426,Complete data,True,True,True
89427,89427,805126741.0,3185480.0,+38.8999423,-118.6458267,NV,Nevada,32,28666.0,NV_89427,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89428,89428,3974081.0,0.0,+39.2568786,-119.6309729,NV,Nevada,32,28668.0,NV_89428,zip code,2.0,37370.0,89428,Nevada,NV,"Reno, NV",39900.0,32019.0,"Lyon County, NV",1873.0,county,"SILVER CITY, NV",SILVER CITY,3201989428.0,35871.0,"Silver City, NV",,,NV_89428,Complete data,True,True,True
89429,89429,611834875.0,26346411.0,+39.3568613,-119.2696479,NV,Nevada,32,28690.0,NV_89429,zip code,2.0,37371.0,89429,Nevada,NV,"Fernley, NV",22280.0,32019.0,"Lyon County, NV",1873.0,county,"SILVER SPRINGS, NV",SILVER SPRINGS,3201989429.0,25692.0,"Silver Springs, NV",,,NV_89429,Complete data,True,True,True
89430,89430,84330769.0,0.0,+38.7956860,-119.3178369,NV,Nevada,32,28586.0,NV_89430,zip code,2.0,37372.0,89430,Nevada,NV,"Fernley, NV",22280.0,32019.0,"Lyon County, NV",1873.0,county,"SMITH, NV",SMITH,3201989430.0,,,,,NV_89430,Complete data,True,True,True
89431,89431,23906494.0,9695.0,+39.5383235,-119.7497935,NV,Nevada,32,28588.0,NV_89431,zip code,2.0,37373.0,89431,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"SPARKS, NV",SPARKS,3203189431.0,17527.0,"Sparks, NV",,,NV_89431,Complete data,True,True,True
89433,89433,28856785.0,0.0,+39.5975621,-119.7781366,NV,Nevada,32,28562.0,NV_89433,zip code,2.0,37375.0,89433,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"SUN VALLEY, NV",SUN VALLEY,3203189433.0,25983.0,"Sun Valley, NV",,,NV_89433,Complete data,True,True,True
89434,89434,325055182.0,1197490.0,+39.5406166,-119.5439926,NV,Nevada,32,28564.0,NV_89434,zip code,2.0,37376.0,89434,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"SPARKS, NV",SPARKS,3203189434.0,17527.0,"Sparks, NV",,,NV_89434,Complete data,True,True,True
89436,89436,110061797.0,1122687.0,+39.6172744,-119.7043432,NV,Nevada,32,28678.0,NV_89436,zip code,2.0,37378.0,89436,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"SPARKS, NV",SPARKS,3203189436.0,17527.0,"Sparks, NV",,,NV_89436,Complete data,True,True,True
89437,89437,69396245.0,69370.0,+39.5011557,-119.4688051,NV,Nevada,32,28712.0,NV_89437,zip code,2.0,42007.0,89437,Nevada,NV,"Reno, NV",39900.0,32029.0,"Storey County, NV",1877.0,county,"SPARKS, NV",SPARKS,3202989437.0,17527.0,"Sparks, NV",,,NV_89437,Complete data,True,True,True
89438,89438,6461099.0,515.0,+40.8037398,-117.1271612,NV,Nevada,32,28597.0,NV_89438,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89439,89439,42115079.0,336966.0,+39.5233524,-119.9903835,NV,Nevada,32,28674.0,NV_89439,zip code,2.0,37380.0,89439,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"VERDI, NV",VERDI,3203189439.0,31333.0,"Verdi, NV",,,NV_89439,Complete data,True,True,True
89440,89440,32305389.0,0.0,+39.2960584,-119.6620184,NV,Nevada,32,28621.0,NV_89440,zip code,2.0,37381.0,89440,Nevada,NV,"Reno, NV",39900.0,32029.0,"Storey County, NV",1877.0,county,"VIRGINIA CITY, NV",VIRGINIA CITY,3202989440.0,35354.0,"Virginia City, NV",,,NV_89440,Complete data,True,True,True
89441,89441,128811161.0,0.0,+39.6813902,-119.6875473,NV,Nevada,32,28722.0,NV_89441,zip code,2.0,37382.0,89441,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"SPARKS, NV",SPARKS,3203189441.0,17527.0,"Sparks, NV",,,NV_89441,Complete data,True,True,True
89442,89442,562460621.0,642468.0,+39.6930352,-119.3447677,NV,Nevada,32,28701.0,NV_89442,zip code,2.0,37383.0,89442,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"WADSWORTH, NV",WADSWORTH,3203189442.0,26599.0,"Wadsworth, NV",,,NV_89442,Complete data,True,True,True
89444,89444,546486308.0,9139998.0,+38.7398343,-119.3827195,NV,Nevada,32,28563.0,NV_89444,zip code,2.0,37384.0,89444,Nevada,NV,"Fernley, NV",22280.0,32005.0,"Douglas County, NV",1866.0,county,"WELLINGTON, NV",WELLINGTON,3200589444.0,,,,,NV_89444,Complete data,True,True,True
89445,89445,7298113892.0,1354533.0,+41.1210694,-118.0085482,NV,Nevada,32,28710.0,NV_89445,zip code,2.0,37385.0,89445,Nevada,NV,"Winnemucca, NV",49080.0,32013.0,"Humboldt County, NV",1870.0,county,"WINNEMUCCA, NV",WINNEMUCCA,3201389445.0,20816.0,"Winnemucca, NV",,,NV_89445,Complete data,True,True,True
89446,89446,19391463.0,0.0,+40.8787970,-117.9532170,NV,Nevada,32,28685.0,NV_89446,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89447,89447,2211298469.0,2375905.0,+38.8297177,-119.1147701,NV,Nevada,32,28643.0,NV_89447,zip code,2.0,37387.0,89447,Nevada,NV,"Fernley, NV",22280.0,32019.0,"Lyon County, NV",1873.0,county,"YERINGTON, NV",YERINGTON,3201989447.0,20881.0,"Yerington, NV",,,NV_89447,Complete data,True,True,True
89448,89448,31829066.0,914591.0,+38.9964636,-119.9174927,NV,Nevada,32,28649.0,NV_89448,zip code,2.0,37388.0,89448,Nevada,NV,"Gardnerville Ranchos, NV",23820.0,32005.0,"Douglas County, NV",1866.0,county,"ZEPHYR COVE, NV",ZEPHYR COVE,3200589448.0,31344.0,"Zephyr Cove, NV",,,NV_89448,Complete data,True,True,True
89449,89449,25981099.0,272697.0,+38.9551576,-119.9114728,NV,Nevada,32,28696.0,NV_89449,zip code,2.0,37389.0,89449,Nevada,NV,"Gardnerville Ranchos, NV",23820.0,32005.0,"Douglas County, NV",1866.0,county,"STATELINE, NV",STATELINE,3200589449.0,25818.0,"Stateline, NV",,,NV_89449,Complete data,True,True,True
89450,89450,26759.0,0.0,+39.2413476,-119.9383092,NV,Nevada,32,28725.0,NV_89450,zip code,2.0,37390.0,89450,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"INCLINE VILLAGE, NV",INCLINE VILLAGE,3203189450.0,31207.0,"Incline Village, NV",,,NV_89450,Complete data,True,True,True
89451,89451,109266253.0,1751705.0,+39.2690085,-119.9457260,NV,Nevada,32,28724.0,NV_89451,zip code,2.0,37391.0,89451,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"INCLINE VILLAGE, NV",INCLINE VILLAGE,3203189451.0,31207.0,"Incline Village, NV",,,NV_89451,Complete data,True,True,True
89460,89460,142941577.0,1196501.0,+38.9022527,-119.7924934,NV,Nevada,32,28622.0,NV_89460,zip code,2.0,37393.0,89460,Nevada,NV,"Gardnerville Ranchos, NV",23820.0,32005.0,"Douglas County, NV",1866.0,county,"GARDNERVILLE, NV",GARDNERVILLE,3200589460.0,22803.0,"Gardnerville, NV",,,NV_89460,Complete data,True,True,True
89496,89496,411321348.0,0.0,+39.1994699,-118.5710116,NV,Nevada,32,28642.0,NV_89496,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89501,89501,1517913.0,0.0,+39.5260235,-119.8126235,NV,Nevada,32,28601.0,NV_89501,zip code,2.0,37395.0,89501,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189501.0,15627.0,"Reno, NV",,,NV_89501,Complete data,True,True,True
89502,89502,55552840.0,148444.0,+39.4940624,-119.7423287,NV,Nevada,32,28624.0,NV_89502,zip code,2.0,37396.0,89502,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189502.0,15627.0,"Reno, NV",,,NV_89502,Complete data,True,True,True
89503,89503,15992956.0,129504.0,+39.5410370,-119.8401282,NV,Nevada,32,28693.0,NV_89503,zip code,2.0,37397.0,89503,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189503.0,15627.0,"Reno, NV",,,NV_89503,Complete data,True,True,True
89506,89506,236001854.0,5588657.0,+39.6988368,-119.8262679,NV,Nevada,32,28609.0,NV_89506,zip code,2.0,37400.0,89506,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189506.0,15627.0,"Reno, NV",,,NV_89506,Complete data,True,True,True
89508,89508,388732845.0,4545917.0,+39.7806198,-119.9137547,NV,Nevada,32,28657.0,NV_89508,zip code,2.0,41759.0,89508,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189508.0,15627.0,"Reno, NV",,,NV_89508,Complete data,True,True,True
89509,89509,22852235.0,83249.0,+39.4973133,-119.8269257,NV,Nevada,32,28548.0,NV_89509,zip code,2.0,37402.0,89509,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189509.0,15627.0,"Reno, NV",,,NV_89509,Complete data,True,True,True
89510,89510,1545570113.0,26691331.0,+39.9263363,-119.7107929,NV,Nevada,32,28680.0,NV_89510,zip code,2.0,37403.0,89510,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189510.0,15627.0,"Reno, NV",,,NV_89510,Complete data,True,True,True
89511,89511,340814655.0,19427.0,+39.4253761,-119.8718909,NV,Nevada,32,28671.0,NV_89511,zip code,2.0,37404.0,89511,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189511.0,15627.0,"Reno, NV",,,NV_89511,Complete data,True,True,True
89512,89512,16072944.0,43436.0,+39.5509565,-119.8010710,NV,Nevada,32,28623.0,NV_89512,zip code,2.0,37405.0,89512,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189512.0,15627.0,"Reno, NV",,,NV_89512,Complete data,True,True,True
89519,89519,16833467.0,201380.0,+39.4789683,-119.8571340,NV,Nevada,32,28559.0,NV_89519,zip code,2.0,37408.0,89519,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189519.0,15627.0,"Reno, NV",,,NV_89519,Complete data,True,True,True
89521,89521,240888169.0,881427.0,+39.3716333,-119.6759121,NV,Nevada,32,28713.0,NV_89521,zip code,2.0,37410.0,89521,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189521.0,15627.0,"Reno, NV",,,NV_89521,Complete data,True,True,True
89523,89523,48908802.0,362012.0,+39.5265945,-119.9157713,NV,Nevada,32,28648.0,NV_89523,zip code,2.0,37411.0,89523,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"RENO, NV",RENO,3203189523.0,15627.0,"Reno, NV",,,NV_89523,Complete data,True,True,True
89557,89557,541201.0,0.0,+39.5424426,-119.8159185,NV,Nevada,32,28625.0,NV_89557,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
89701,89701,90191426.0,1001004.0,+39.1289297,-119.7254128,NV,Nevada,32,28549.0,NV_89701,zip code,2.0,37418.0,89701,Nevada,NV,"Carson City, NV",16180.0,32510.0,"Carson City, NV",1880.0,county,"CARSON CITY, NV",CARSON CITY,3251089701.0,2499.0,"Carson City, NV",,,NV_89701,Complete data,True,True,True
89703,89703,114623499.0,1616903.0,+39.1369395,-119.8699383,NV,Nevada,32,28652.0,NV_89703,zip code,2.0,37420.0,89703,Nevada,NV,"Carson City, NV",16180.0,32510.0,"Carson City, NV",1880.0,county,"CARSON CITY, NV",CARSON CITY,3251089703.0,2499.0,"Carson City, NV",,,NV_89703,Complete data,True,True,True
89704,89704,197934649.0,23146667.0,+39.2752579,-119.7874556,NV,Nevada,32,28719.0,NV_89704,zip code,2.0,37421.0,89704,Nevada,NV,"Reno, NV",39900.0,32031.0,"Washoe County, NV",1878.0,county,"WASHOE VALLEY, NV",WASHOE VALLEY,3203189704.0,35449.0,"Washoe Valley, NV",,,NV_89704,Complete data,True,True,True
