ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
01235,01235,120852725.0,2775814.0,+42.4256771,-073.0630283,MA,Massachusetts,25,25061.0,MA_01235,zip code,2.0,301.0,01235,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"HINSDALE, MA",HINSDALE,2500301235.0,29539.0,"Hinsdale, MA",,,MA_01235,Complete data,True,True,True
01236,01236,17135580.0,170364.0,+42.2744989,-073.3861549,MA,Massachusetts,25,24801.0,MA_01236,zip code,2.0,302.0,01236,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"HOUSATONIC, MA",HOUSATONIC,2500301236.0,23155.0,"Housatonic, MA",,,MA_01236,Complete data,True,True,True
01237,01237,127711825.0,791427.0,+42.5498042,-073.2611439,MA,Massachusetts,25,24596.0,MA_01237,zip code,2.0,303.0,01237,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"LANESBOROUGH, MA",LANESBOROUGH,2500301237.0,29648.0,"Lanesborough, MA",,,MA_01237,Complete data,True,True,True
01238,01238,71489759.0,2706009.0,+42.3004568,-073.2310057,MA,Massachusetts,25,24599.0,MA_01238,zip code,2.0,304.0,01238,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"LEE, MA",LEE,2500301238.0,36245.0,"Lee, MA",,,MA_01238,Complete data,True,True,True
01240,01240,61935524.0,1543941.0,+42.3826930,-073.2666323,MA,Massachusetts,25,24760.0,MA_01240,zip code,2.0,305.0,01240,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"LENOX, MA",LENOX,2500301240.0,29630.0,"Lenox, MA",,,MA_01240,Complete data,True,True,True
01242,01242,1189984.0,232.0,+42.3337341,-073.2491986,MA,Massachusetts,25,24731.0,MA_01242,zip code,2.0,306.0,01242,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"LENOX DALE, MA",LENOX DALE,2500301242.0,36590.0,"Lenox Dale, MA",,,MA_01242,Complete data,True,True,True
01243,01243,37002724.0,46773.0,+42.3679073,-073.0540944,MA,Massachusetts,25,24788.0,MA_01243,zip code,2.0,307.0,01243,Massachusetts,MA,"Springfield, MA",44140.0,25015.0,"Hampshire County, MA",1341.0,county,"MIDDLEFIELD, MA",MIDDLEFIELD,2501501243.0,29660.0,"Middlefield, MA",,,MA_01243,Complete data,True,True,True
01244,01244,14918139.0,80665.0,+42.1174560,-073.2786350,MA,Massachusetts,25,24705.0,MA_01244,zip code,2.0,308.0,01244,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"MILL RIVER, MA",MILL RIVER,2500301244.0,,,,,MA_01244,Complete data,True,True,True
01245,01245,66993080.0,1753912.0,+42.1933071,-073.2184994,MA,Massachusetts,25,24803.0,MA_01245,zip code,2.0,309.0,01245,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"MONTEREY, MA",MONTEREY,2500301245.0,29653.0,"Monterey, MA",,,MA_01245,Complete data,True,True,True
01247,01247,118920171.0,1063225.0,+42.6956988,-073.0938521,MA,Massachusetts,25,24988.0,MA_01247,zip code,2.0,310.0,01247,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"NORTH ADAMS, MA",NORTH ADAMS,2500301247.0,11792.0,"North Adams, MA",,,MA_01247,Complete data,True,True,True
01253,01253,54941690.0,1108591.0,+42.2066825,-073.1132135,MA,Massachusetts,25,24759.0,MA_01253,zip code,2.0,312.0,01253,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"OTIS, MA",OTIS,2500301253.0,29716.0,"Otis, MA",,,MA_01253,Complete data,True,True,True
01254,01254,37459820.0,148218.0,+42.3820190,-073.3654915,MA,Massachusetts,25,24593.0,MA_01254,zip code,2.0,313.0,01254,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"RICHMOND, MA",RICHMOND,2500301254.0,29584.0,"Richmond, MA",,,MA_01254,Complete data,True,True,True
01255,01255,130851821.0,2933880.0,+42.1028997,-073.1259910,MA,Massachusetts,25,25062.0,MA_01255,zip code,2.0,314.0,01255,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"SANDISFIELD, MA",SANDISFIELD,2500301255.0,29721.0,"Sandisfield, MA",,,MA_01255,Complete data,True,True,True
01256,01256,92857738.0,461595.0,+42.5941657,-073.0223195,MA,Massachusetts,25,24706.0,MA_01256,zip code,2.0,315.0,01256,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"SAVOY, MA",SAVOY,2500301256.0,29701.0,"Savoy, MA",,,MA_01256,Complete data,True,True,True
01257,01257,87793097.0,2106071.0,+42.0852444,-073.3674827,MA,Massachusetts,25,24786.0,MA_01257,zip code,2.0,316.0,01257,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"SHEFFIELD, MA",SHEFFIELD,2500301257.0,29545.0,"Sheffield, MA",,,MA_01257,Complete data,True,True,True
01258,01258,57631850.0,390424.0,+42.0909195,-073.4701971,MA,Massachusetts,25,24598.0,MA_01258,zip code,2.0,317.0,01258,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"SOUTH EGREMONT, MA",SOUTH EGREMONT,2500301258.0,,,,,MA_01258,Complete data,True,True,True
01259,01259,59376360.0,1922160.0,+42.0692605,-073.2289492,MA,Massachusetts,25,24761.0,MA_01259,zip code,2.0,318.0,01259,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"SOUTHFIELD, MA",SOUTHFIELD,2500301259.0,,,,,MA_01259,Complete data,True,True,True
01260,01260,6700593.0,50070.0,+42.2616734,-073.2751601,MA,Massachusetts,25,24646.0,MA_01260,zip code,2.0,319.0,01260,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"SOUTH LEE, MA",SOUTH LEE,2500301260.0,,,,,MA_01260,Complete data,True,True,True
01262,01262,51163319.0,2257637.0,+42.3100552,-073.3244683,MA,Massachusetts,25,25086.0,MA_01262,zip code,2.0,320.0,01262,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"STOCKBRIDGE, MA",STOCKBRIDGE,2500301262.0,29813.0,"Stockbridge, MA",,,MA_01262,Complete data,True,True,True
01264,01264,37657816.0,93619.0,+42.2348215,-073.1970825,MA,Massachusetts,25,24762.0,MA_01264,zip code,2.0,322.0,01264,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"TYRINGHAM, MA",TYRINGHAM,2500301264.0,29636.0,"Tyringham, MA",,,MA_01264,Complete data,True,True,True
01266,01266,52343841.0,556303.0,+42.3123539,-073.3880437,MA,Massachusetts,25,25063.0,MA_01266,zip code,2.0,323.0,01266,Massachusetts,MA,"Pittsfield, MA",38340.0,25003.0,"Berkshire County, MA",1335.0,county,"WEST STOCKBRIDGE, MA",WEST STOCKBRIDGE,2500301266.0,29546.0,"West Stockbridge, MA",,,MA_01266,Complete data,True,True,True
