state_code_str,state_abbrev,county_code_str,tract_str,geoid_tract_20_clean,zip_code_clean,redfin_table_id,redfin_tableid_zip,region_type,parent_metro_region,redfin_county_name,redfin_table_id_county,census_city_long,redfin_city,redfin_table_id_city,intptlat,intptlon
13,GA,121,11645,13121011645,30004,12374.0,12374.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.1146836,-084.2650656
13,GA,121,11654,13121011654,30004,12374.0,12374.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0754160,-084.3143145
13,GA,121,11655,13121011655,30004,12374.0,12374.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0864012,-084.3112350
13,GA,121,11660,13121011660,30004,12374.0,12374.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.1041064,-084.2843746
13,GA,121,11661,13121011661,30004,12374.0,12374.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.1228604,-084.2885656
13,GA,117,130602,13117130602,30005,,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.1206853,-084.2466417
13,GA,117,130603,13117130603,30005,,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.1145426,-084.2107577
13,GA,117,130604,13117130604,30005,,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.1005392,-084.1903303
13,GA,117,130606,13117130606,30005,,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0787562,-084.1756584
13,GA,121,11618,13121011618,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0565050,-084.2649627
13,GA,121,11624,13121011624,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0787883,-084.1916330
13,GA,121,11630,13121011630,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0651285,-084.2044918
13,GA,121,11631,13121011631,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0603575,-084.1849444
13,GA,121,11633,13121011633,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0550539,-084.2111744
13,GA,121,11636,13121011636,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0724480,-084.2589740
13,GA,121,11650,13121011650,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0654107,-084.2413566
13,GA,121,11651,13121011651,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0711108,-084.2365186
13,GA,121,11652,13121011652,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0890840,-084.2394940
13,GA,121,11653,13121011653,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0890498,-084.2170187
13,GA,121,11656,13121011656,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0743830,-084.2232255
13,GA,121,11657,13121011657,30005,12375.0,12375.0,zip code,"Atlanta, GA","Fulton County, GA",563.0,"ALPHARETTA, GA","Alpharetta, GA",438.0,+34.0867692,-084.2001316
13,GA,67,30908,13067030908,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.8980590,-084.6000892
13,GA,67,30909,13067030909,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.9073366,-084.5863344
13,GA,67,30910,13067030910,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.9255647,-084.5613937
13,GA,67,30911,13067030911,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.9181175,-084.5712725
13,GA,67,30912,13067030912,30008,12378.0,12378.0,zip code,"Atlanta, GA","Cobb County, GA",536.0,"MARIETTA, GA","Marietta, GA",12766.0,+33.9399249,-084.5563214
